Profit,Customer Name,Segment,Category
8.95,Laurel Workman,Corporate,Office Supplies
134.56,Laurel Workman,Corporate,Technology
77.86,Laurel Workman,Corporate,Office Supplies
17.98,Laurel Workman,Corporate,Office Supplies
-12.35,Joseph Airdo,Consumer,Office Supplies
3.40,Kelly Andreada,Consumer,Technology
0.00,Kelly Andreada,Consumer,Office Supplies
-64.77,Toby Gnade,Consumer,Office Supplies
6.70,Toby Gnade,Consumer,Office Supplies
49.72,Toby Gnade,Consumer,Furniture
-191.65,Toby Gnade,Consumer,Furniture
79.89,Dennis Bolton,Home Office,Office Supplies
6.15,Lynn Smith,Consumer,Office Supplies
-2.70,Michael Oakman,Consumer,Technology
8.86,Carol Adams,Corporate,Office Supplies
2.96,Daniel Byrd,Home Office,Office Supplies
102.95,Daniel Byrd,Home Office,Furniture
3.85,Daniel Byrd,Home Office,Office Supplies
45.98,Daniel Byrd,Home Office,Office Supplies
11.28,Damala Kotsonis,Corporate,Office Supplies
0.84,Damala Kotsonis,Corporate,Office Supplies
1.76,Evan Bailliet,Consumer,Office Supplies
-302.72,Daniel Raglin,Home Office,Furniture
-118.01,Jim Sink,Corporate,Furniture
1.00,Lena Cacioppo,Consumer,Office Supplies
10.55,Lena Cacioppo,Consumer,Technology
14.07,Lena Cacioppo,Consumer,Technology
3.74,Lena Cacioppo,Consumer,Office Supplies
5.92,Lena Cacioppo,Consumer,Office Supplies
7.01,Lena Cacioppo,Consumer,Furniture
3.34,Lena Cacioppo,Consumer,Furniture
4.66,Lena Cacioppo,Consumer,Furniture
15.55,Jeremy Pistek,Consumer,Office Supplies
5.37,Trudy Schmidt,Consumer,Office Supplies
171.99,Trudy Schmidt,Consumer,Technology
137.54,Trudy Schmidt,Consumer,Furniture
49.97,Trudy Schmidt,Consumer,Office Supplies
4.35,Nathan Mautz,Home Office,Office Supplies
40.38,Eugene Hildebrand,Home Office,Office Supplies
3.06,Eugene Hildebrand,Home Office,Office Supplies
219.44,Eugene Hildebrand,Home Office,Office Supplies
30.61,Dan Campbell,Consumer,Office Supplies
-1237.85,Dan Campbell,Consumer,Office Supplies
9.12,Dan Campbell,Consumer,Office Supplies
0.48,Dan Campbell,Consumer,Technology
0.00,Dan Campbell,Consumer,Furniture
4.80,Dan Campbell,Consumer,Office Supplies
47.66,Dan Campbell,Consumer,Furniture
26.82,Doug O'Connell,Consumer,Office Supplies
1.67,Lindsay Shagiari,Home Office,Office Supplies
-6.93,Lindsay Shagiari,Home Office,Office Supplies
178.91,Rob Williams,Corporate,Office Supplies
6.72,Roger Demir,Consumer,Furniture
5.92,Roger Demir,Consumer,Office Supplies
7.31,Roger Demir,Consumer,Office Supplies
-12.10,Roger Demir,Consumer,Furniture
-31.86,Rob Beeghly,Consumer,Furniture
1.93,Joe Elijah,Consumer,Office Supplies
1668.21,Steven Roelle,Home Office,Technology
8.11,Steven Roelle,Home Office,Technology
-93.47,Phillina Ober,Home Office,Furniture
3.80,Julie Kriz,Home Office,Office Supplies
7.43,Julie Prescott,Home Office,Office Supplies
10.81,Dean percer,Home Office,Office Supplies
10.80,Dean percer,Home Office,Technology
81.92,Joy Bell-,Consumer,Office Supplies
38.40,Paul Prost,Home Office,Technology
-11.42,Paul Prost,Home Office,Office Supplies
10.71,Roy Französisch,Consumer,Office Supplies
51.80,Roy Französisch,Consumer,Office Supplies
1.34,Katharine Harms,Corporate,Technology
171.00,Katharine Harms,Corporate,Technology
9.17,Katharine Harms,Corporate,Furniture
-4.26,Evan Minnotte,Home Office,Furniture
17.86,Damala Kotsonis,Corporate,Office Supplies
23.03,Mark Cousins,Corporate,Furniture
34.29,Mark Cousins,Corporate,Office Supplies
11.68,Rick Wilson,Corporate,Office Supplies
9.00,Rick Wilson,Corporate,Technology
3.85,Rick Wilson,Corporate,Office Supplies
4.87,Rick Wilson,Corporate,Office Supplies
654.76,Rick Wilson,Corporate,Office Supplies
140.55,Rick Wilson,Corporate,Office Supplies
77.37,Rick Wilson,Corporate,Office Supplies
-9.16,David Smith,Corporate,Furniture
35.05,David Smith,Corporate,Office Supplies
-59.37,Guy Armstrong,Consumer,Office Supplies
5.03,Guy Armstrong,Consumer,Office Supplies
2.38,Guy Armstrong,Consumer,Office Supplies
-65.57,Guy Armstrong,Consumer,Office Supplies
-5.07,Guy Armstrong,Consumer,Office Supplies
-3.53,Shahid Collister,Consumer,Office Supplies
0.00,Shahid Collister,Consumer,Furniture
-34.95,Shahid Collister,Consumer,Furniture
-22.67,Shahid Collister,Consumer,Office Supplies
2.24,Katherine Ducich,Consumer,Office Supplies
249.91,Katherine Ducich,Consumer,Technology
2.68,Katharine Harms,Corporate,Office Supplies
3.06,Katharine Harms,Corporate,Office Supplies
-59.84,Greg Guthrie,Corporate,Furniture
6.85,Greg Guthrie,Corporate,Office Supplies
4.11,Greg Guthrie,Corporate,Office Supplies
26.97,Greg Guthrie,Corporate,Furniture
5.16,Greg Guthrie,Corporate,Furniture
2.70,Greg Guthrie,Corporate,Technology
-19.32,Jim Sink,Corporate,Office Supplies
-16.19,Jim Sink,Corporate,Office Supplies
48.63,Jim Sink,Corporate,Office Supplies
7.26,Jim Sink,Corporate,Office Supplies
14.52,Jim Sink,Corporate,Office Supplies
16.68,Bart Pistole,Corporate,Office Supplies
-190.85,Corey Catlett,Corporate,Furniture
-3.00,Corey Catlett,Corporate,Technology
13.59,Corey Catlett,Corporate,Furniture
-112.62,Sung Pak,Corporate,Technology
-5.46,Sung Pak,Corporate,Technology
3.63,Sung Pak,Corporate,Office Supplies
-1.91,Sung Pak,Corporate,Office Supplies
0.00,Sung Pak,Corporate,Furniture
-2.76,Sung Pak,Corporate,Office Supplies
3.21,Sung Pak,Corporate,Office Supplies
197.99,Jim Karlsson,Consumer,Technology
32.98,Jim Karlsson,Consumer,Technology
1.66,Chad Cunningham,Home Office,Office Supplies
5.55,Darren Powers,Consumer,Office Supplies
22.12,Sandra Flanagan,Consumer,Office Supplies
76.47,Sandra Flanagan,Consumer,Furniture
4.91,Edward Hooks,Corporate,Office Supplies
0.89,Edward Hooks,Corporate,Office Supplies
2.81,Duane Noonan,Consumer,Office Supplies
43.18,Pauline Johnson,Consumer,Technology
11.59,Matt Abelman,Home Office,Office Supplies
17.67,Matt Abelman,Home Office,Office Supplies
4.19,Matt Abelman,Home Office,Office Supplies
0.89,Matt Abelman,Home Office,Technology
-26.62,Vivian Mathis,Consumer,Office Supplies
2.31,Vivian Mathis,Consumer,Technology
-3.43,Michelle Moray,Consumer,Office Supplies
-247.80,Michelle Moray,Consumer,Furniture
-7.37,Michelle Moray,Consumer,Office Supplies
87.89,Clay Rozendal,Home Office,Technology
20.91,Clay Rozendal,Home Office,Furniture
3.90,Bill Shonely,Corporate,Furniture
19.03,Bill Shonely,Corporate,Office Supplies
76.55,Rob Dowd,Consumer,Technology
128.97,Karen Daniels,Consumer,Technology
0.52,Karen Daniels,Consumer,Office Supplies
78.85,Anna Andreadi,Consumer,Technology
15.59,Anna Andreadi,Consumer,Furniture
3.24,Anna Andreadi,Consumer,Furniture
0.93,Mick Crebagga,Consumer,Office Supplies
5.41,Anna Andreadi,Consumer,Office Supplies
49.97,Anna Andreadi,Consumer,Office Supplies
383.93,Anna Andreadi,Consumer,Furniture
41.15,Quincy Jones,Corporate,Office Supplies
15.74,Justin MacKendrick,Consumer,Technology
207.48,Trudy Brown,Consumer,Office Supplies
13.20,Trudy Brown,Consumer,Technology
1.48,Trudy Brown,Consumer,Office Supplies
6.03,Trudy Brown,Consumer,Furniture
12.89,Nicole Fjeld,Home Office,Furniture
2.70,Nicole Fjeld,Home Office,Office Supplies
4.62,Barry Französisch,Corporate,Technology
20.98,Nora Paige,Consumer,Office Supplies
5.76,Nora Paige,Consumer,Office Supplies
-12.98,Harry Marie,Corporate,Office Supplies
29.67,Harry Marie,Corporate,Office Supplies
-93.99,Harry Marie,Corporate,Furniture
-1.83,Harry Marie,Corporate,Office Supplies
50.56,Don Miller,Corporate,Furniture
1.58,Don Miller,Corporate,Office Supplies
6.80,Don Miller,Corporate,Technology
108.18,Don Miller,Corporate,Office Supplies
-9.28,Jill Fjeld,Consumer,Technology
-10.96,Neoma Murray,Consumer,Furniture
9.07,Neoma Murray,Consumer,Office Supplies
16.18,Mark Van Huff,Consumer,Office Supplies
-1.48,Mark Van Huff,Consumer,Office Supplies
-20.73,Mark Van Huff,Consumer,Furniture
1.67,Mark Van Huff,Consumer,Office Supplies
16.96,Alejandro Grove,Consumer,Office Supplies
10.90,Beth Fritzler,Corporate,Office Supplies
5.13,John Castell,Consumer,Furniture
38.87,Candace McMahon,Corporate,Furniture
34.35,Candace McMahon,Corporate,Office Supplies
11.61,Candace McMahon,Corporate,Technology
24.91,Paul Van Hugh,Home Office,Technology
11.76,Paul Van Hugh,Home Office,Furniture
106.96,Doug O'Connell,Consumer,Office Supplies
129.77,Helen Abelman,Consumer,Office Supplies
-1.48,Shahid Hopkins,Consumer,Office Supplies
5.29,Justin MacKendrick,Consumer,Office Supplies
197.92,Dean Katz,Corporate,Office Supplies
-4.58,Craig Molinari,Corporate,Office Supplies
4.77,Craig Molinari,Corporate,Furniture
3.10,Craig Molinari,Corporate,Office Supplies
4.49,Barbara Fisher,Corporate,Office Supplies
-1.86,Sylvia Foulston,Corporate,Office Supplies
267.71,Cassandra Brandow,Consumer,Office Supplies
28.96,Cassandra Brandow,Consumer,Furniture
29.15,Cassandra Brandow,Consumer,Office Supplies
13.96,Cassandra Brandow,Consumer,Office Supplies
15.11,Cassandra Brandow,Consumer,Technology
1.75,Cassandra Brandow,Consumer,Furniture
28.86,Tamara Chand,Corporate,Office Supplies
8.86,Tamara Chand,Corporate,Office Supplies
71.27,Luke Weiss,Consumer,Technology
100.79,Luke Weiss,Consumer,Technology
6.22,Luke Weiss,Consumer,Office Supplies
5.84,Luke Weiss,Consumer,Office Supplies
89.95,Luke Weiss,Consumer,Office Supplies
86.39,Noel Staavos,Corporate,Technology
6.09,Noel Staavos,Corporate,Furniture
-107.96,Janet Martin,Consumer,Office Supplies
-187.38,Janet Martin,Consumer,Furniture
-26.64,Janet Martin,Consumer,Furniture
2.23,Janet Martin,Consumer,Office Supplies
-9.71,Janet Martin,Consumer,Office Supplies
-22.68,Janet Martin,Consumer,Office Supplies
-38.82,Janet Martin,Consumer,Office Supplies
9.32,Randy Ferguson,Corporate,Furniture
74.69,Randy Ferguson,Corporate,Office Supplies
18.00,Randy Ferguson,Corporate,Technology
47.00,Cathy Armstrong,Home Office,Office Supplies
47.63,Kristen Hastings,Corporate,Office Supplies
47.82,Kristen Hastings,Corporate,Office Supplies
20.39,Kristen Hastings,Corporate,Office Supplies
-10.49,Kristen Hastings,Corporate,Office Supplies
-161.69,Kristen Hastings,Corporate,Office Supplies
18.33,Lindsay Castell,Home Office,Furniture
5.27,Jack Lebron,Consumer,Office Supplies
1.18,Dario Medina,Corporate,Office Supplies
12.97,Mike Vittorini,Consumer,Office Supplies
20.17,Noel Staavos,Corporate,Office Supplies
70.03,Ann Steele,Home Office,Office Supplies
2.82,Meg Tillman,Consumer,Office Supplies
32.97,Sharelle Roach,Home Office,Office Supplies
10.51,Dennis Kane,Consumer,Furniture
12.05,Dennis Kane,Consumer,Office Supplies
6.22,Dennis Kane,Consumer,Office Supplies
32.89,Dennis Kane,Consumer,Technology
34.29,Susan Vittorini,Consumer,Office Supplies
1.93,Susan Vittorini,Consumer,Office Supplies
5.10,Rick Huthwaite,Home Office,Technology
377.73,Rick Huthwaite,Home Office,Technology
3.80,Sarah Brown,Consumer,Office Supplies
334.50,Sarah Brown,Consumer,Technology
29.34,Sarah Brown,Consumer,Office Supplies
58.18,Sarah Brown,Consumer,Technology
-17.03,Cyra Reiten,Home Office,Furniture
52.63,Cyra Reiten,Home Office,Office Supplies
-87.67,Cyra Reiten,Home Office,Technology
-58.50,Emily Grady,Consumer,Furniture
20.84,Russell D'Ascenzo,Consumer,Office Supplies
-25.48,Russell D'Ascenzo,Consumer,Furniture
-17.75,John Murray,Consumer,Furniture
-30.87,John Murray,Consumer,Office Supplies
-1.22,John Murray,Consumer,Furniture
2.32,Laurel Workman,Corporate,Office Supplies
41.45,Rick Wilson,Corporate,Furniture
7.99,Brooke Gillingham,Corporate,Office Supplies
100.43,Thomas Thornton,Consumer,Office Supplies
-75.19,Eric Barreto,Consumer,Furniture
10.91,Liz Pelletier,Consumer,Furniture
0.00,Liz Pelletier,Consumer,Furniture
11.03,Liz Pelletier,Consumer,Office Supplies
9.59,Frank Preis,Consumer,Office Supplies
126.00,Frank Preis,Consumer,Technology
-28.27,Joseph Airdo,Consumer,Furniture
-4.99,Trudy Schmidt,Consumer,Office Supplies
4.40,Trudy Schmidt,Consumer,Technology
-125.77,Trudy Schmidt,Consumer,Office Supplies
-43.85,Darren Powers,Consumer,Furniture
15.10,Jonathan Doherty,Corporate,Technology
5.86,Jonathan Doherty,Corporate,Office Supplies
3.80,Jonathan Doherty,Corporate,Office Supplies
160.62,Jonathan Doherty,Corporate,Office Supplies
-70.96,Gene Hale,Corporate,Furniture
17.31,Rob Dowd,Consumer,Office Supplies
41.22,Rob Dowd,Consumer,Office Supplies
-255.59,Cindy Schnelling,Corporate,Furniture
21.48,Benjamin Farhat,Home Office,Furniture
1.27,Neil Knudson,Home Office,Office Supplies
24.86,Neil Knudson,Home Office,Office Supplies
6.70,Neil Knudson,Home Office,Office Supplies
7.22,Annie Zypern,Consumer,Office Supplies
50.37,Annie Zypern,Consumer,Office Supplies
6.97,Annie Zypern,Consumer,Furniture
-31.99,Annie Zypern,Consumer,Technology
155.73,Corey-Lock,Consumer,Office Supplies
1.69,Corey-Lock,Consumer,Office Supplies
23.09,Anna Gayman,Consumer,Office Supplies
9.88,Eugene Moren,Home Office,Office Supplies
5.02,Carol Adams,Corporate,Office Supplies
39.75,Carol Adams,Corporate,Furniture
4.87,Raymond Buch,Consumer,Office Supplies
9.62,Raymond Buch,Consumer,Office Supplies
6719.98,Raymond Buch,Consumer,Technology
38.08,Roger Demir,Consumer,Technology
27.88,Roger Demir,Consumer,Office Supplies
-23.94,Melanie Seite,Consumer,Furniture
95.20,Patrick Gardner,Consumer,Technology
5.61,Karen Bern,Corporate,Office Supplies
87.89,Rick Bensley,Home Office,Technology
36.47,John Dryer,Consumer,Furniture
76.32,Jennifer Jackson,Consumer,Office Supplies
89.31,Jennifer Jackson,Consumer,Technology
33.94,Liz Thompson,Consumer,Furniture
41.12,Liz Thompson,Consumer,Office Supplies
4.18,Liz Thompson,Consumer,Office Supplies
-30.15,Liz Thompson,Consumer,Furniture
-32.37,Anna Häberlin,Corporate,Furniture
366.63,Adam Bellavance,Home Office,Furniture
-73.05,Adam Bellavance,Home Office,Furniture
32.69,Adam Bellavance,Home Office,Technology
68.69,Fred McMath,Consumer,Office Supplies
1.41,Gary Hansen,Home Office,Office Supplies
14.14,Gary Hansen,Home Office,Office Supplies
4.07,Gary Hansen,Home Office,Office Supplies
52.82,Harold Engle,Corporate,Office Supplies
37.22,Sam Zeldin,Home Office,Office Supplies
142.49,Chad McGuire,Consumer,Technology
449.99,Toby Gnade,Consumer,Technology
-188.70,Darren Koutras,Consumer,Furniture
-480.20,Shahid Shariari,Consumer,Furniture
-24.04,Shahid Shariari,Consumer,Technology
-10.17,Brendan Murry,Corporate,Furniture
-0.99,Brendan Murry,Corporate,Furniture
20.58,Maribeth Yedwab,Corporate,Office Supplies
2.93,Arthur Gainer,Consumer,Office Supplies
-12.15,Arthur Gainer,Consumer,Furniture
29.53,Bart Watters,Corporate,Office Supplies
9.33,Sheri Gordon,Consumer,Office Supplies
3.62,Sheri Gordon,Consumer,Office Supplies
18.66,Christopher Conant,Consumer,Office Supplies
76.98,Christopher Conant,Consumer,Furniture
-4.23,Lena Radford,Consumer,Office Supplies
9.84,Lena Radford,Consumer,Office Supplies
25.18,Lena Radford,Consumer,Furniture
4.39,David Bremer,Corporate,Office Supplies
-1.12,Liz Preis,Consumer,Technology
7.20,Liz Preis,Consumer,Office Supplies
5.44,Liz Preis,Consumer,Office Supplies
-18.25,Art Ferguson,Consumer,Office Supplies
-18.20,Art Ferguson,Consumer,Office Supplies
16.79,Keith Dawkins,Corporate,Office Supplies
142.99,Keith Dawkins,Corporate,Technology
4.73,Keith Dawkins,Corporate,Furniture
2229.02,Keith Dawkins,Corporate,Technology
115.55,Keith Dawkins,Corporate,Furniture
-76.61,Sue Ann Reed,Consumer,Furniture
0.43,Sue Ann Reed,Consumer,Office Supplies
-913.18,Barry Gonzalez,Consumer,Office Supplies
-58.87,Barry Gonzalez,Consumer,Office Supplies
7.14,Dario Medina,Corporate,Office Supplies
-17.78,Michael Chen,Consumer,Furniture
19.63,Michael Chen,Consumer,Office Supplies
-4.65,Marina Lichtenstein,Corporate,Office Supplies
3.80,Marina Lichtenstein,Corporate,Office Supplies
-1.81,Marina Lichtenstein,Corporate,Office Supplies
-2.28,Marina Lichtenstein,Corporate,Office Supplies
0.87,Russell D'Ascenzo,Consumer,Office Supplies
-19.07,Russell D'Ascenzo,Consumer,Furniture
1.72,Russell D'Ascenzo,Consumer,Office Supplies
-3.04,Russell D'Ascenzo,Consumer,Office Supplies
-3.77,Russell D'Ascenzo,Consumer,Office Supplies
-2.52,Aaron Bergman,Consumer,Office Supplies
83.65,Erin Ashbrook,Corporate,Office Supplies
6.22,Erin Ashbrook,Corporate,Office Supplies
91.06,Sandra Flanagan,Consumer,Office Supplies
20.09,Sandra Flanagan,Consumer,Office Supplies
7.44,Becky Castell,Home Office,Furniture
8.07,Becky Castell,Home Office,Office Supplies
37.79,Becky Castell,Home Office,Technology
9.71,Philip Fox,Consumer,Office Supplies
291.38,Philip Fox,Consumer,Furniture
42.36,Sanjit Engle,Consumer,Office Supplies
0.41,Sanjit Engle,Consumer,Office Supplies
0.42,Caroline Jumper,Consumer,Office Supplies
-458.15,Caroline Jumper,Consumer,Furniture
0.00,Caroline Jumper,Consumer,Furniture
-0.77,Pete Takahito,Consumer,Office Supplies
2.50,Pete Takahito,Consumer,Office Supplies
1.11,Pete Takahito,Consumer,Office Supplies
6.04,Pete Takahito,Consumer,Furniture
8.31,Lena Hernandez,Consumer,Office Supplies
57.12,Lena Hernandez,Consumer,Technology
50.40,Ben Wallace,Consumer,Technology
31.61,Ben Wallace,Consumer,Furniture
10.35,Bill Shonely,Corporate,Office Supplies
-191.62,Dennis Pardue,Home Office,Office Supplies
3.68,Dennis Pardue,Home Office,Office Supplies
-124.00,Christopher Schild,Home Office,Technology
-16.82,Maribeth Schnelling,Consumer,Office Supplies
-1.88,Maribeth Schnelling,Consumer,Furniture
-470.55,Maribeth Schnelling,Consumer,Office Supplies
6.04,Maribeth Schnelling,Consumer,Office Supplies
90.00,Dana Kaydos,Consumer,Technology
92.24,Dana Kaydos,Consumer,Office Supplies
27.30,Dana Kaydos,Consumer,Technology
11.69,Dana Kaydos,Consumer,Office Supplies
12.25,Dana Kaydos,Consumer,Technology
37.76,Dana Kaydos,Consumer,Office Supplies
180.77,Skye Norling,Home Office,Office Supplies
3.77,Skye Norling,Home Office,Office Supplies
44.47,Skye Norling,Home Office,Office Supplies
9.33,Tony Chapman,Home Office,Office Supplies
-10.04,Anne McFarland,Consumer,Office Supplies
30.74,Astrea Jones,Consumer,Office Supplies
12.85,Astrea Jones,Consumer,Office Supplies
5.19,Katherine Hughes,Consumer,Technology
-47.18,Liz Preis,Consumer,Furniture
2.77,Liz Preis,Consumer,Office Supplies
250.40,Liz Preis,Consumer,Technology
3.15,Liz Preis,Consumer,Office Supplies
313.26,Joe Elijah,Consumer,Furniture
4.84,Muhammed Yedwab,Corporate,Furniture
0.30,Frank Carlisle,Home Office,Office Supplies
282.21,Neil Ducich,Corporate,Office Supplies
15.61,Dennis Bolton,Home Office,Office Supplies
-2.76,Lindsay Castell,Home Office,Office Supplies
-26.73,Lindsay Castell,Home Office,Office Supplies
32.43,Lindsay Castell,Home Office,Office Supplies
87.76,Bruce Degenhardt,Consumer,Office Supplies
22.02,Matt Connell,Corporate,Office Supplies
25.88,Matt Connell,Corporate,Furniture
137.26,Sam Zeldin,Home Office,Technology
14.23,Sam Zeldin,Home Office,Office Supplies
135.46,Sam Zeldin,Home Office,Technology
-33.64,Sam Zeldin,Home Office,Furniture
10.89,Duane Huffman,Home Office,Office Supplies
4.20,Duane Huffman,Home Office,Office Supplies
41.72,Duane Huffman,Home Office,Technology
15.84,Duane Huffman,Home Office,Office Supplies
-1.04,Duane Huffman,Home Office,Office Supplies
1.00,Duane Huffman,Home Office,Office Supplies
-7.58,Lena Creighton,Consumer,Office Supplies
5.97,Jack O'Briant,Corporate,Office Supplies
74.98,Meg Tillman,Consumer,Technology
12.74,Edward Becker,Corporate,Office Supplies
26.88,Edward Becker,Corporate,Technology
0.74,Roland Schwarz,Corporate,Furniture
4.27,Roland Schwarz,Corporate,Office Supplies
2.07,Richard Bierner,Consumer,Office Supplies
81.43,Olvera Toch,Consumer,Office Supplies
659.98,George Zrebassa,Corporate,Technology
