Product ID,Discount Rate,Profit,Cost,Customer Name,Segment,City,State,Category,Sub-Category,Product Name,Sales
OFF-AP-10002534,0,412.47,1060.63,Jeremy Lonsdale,Consumer,Westminster,California,Office Supplies,Appliances,3.6 Cubic Foot Counter Height Office Refrigerator,1473.10
OFF-SU-10001935,0.2,-0.70,4.19,Sean Miller,Home Office,Allentown,Pennsylvania,Office Supplies,Supplies,Staple remover,3.49
TEC-AC-10000290,0.2,3.80,17.93,Sean Miller,Home Office,Allentown,Pennsylvania,Technology,Accessories,Sabrent 4-Port USB 2.0 Hub,21.73
OFF-ST-10002574,0.2,-165.77,828.84,Sean Miller,Home Office,Allentown,Pennsylvania,Office Supplies,Storage,"SAFCO Commercial Wire Shelving, Black",663.07
OFF-BI-10004519,0.7,-82.99,182.58,Sean Miller,Home Office,Allentown,Pennsylvania,Office Supplies,Binders,GBC DocuBind P100 Manual Binding Machine,99.59
OFF-PA-10003625,0.2,15.49,34.08,Sean Miller,Home Office,Allentown,Pennsylvania,Office Supplies,Paper,Xerox 1979,49.57
OFF-BI-10001524,0.8,-47.00,76.37,Barry Blumstein,Corporate,San Antonio,Texas,Office Supplies,Binders,GBC Premium Transparent Covers with Diagonal Lined Pattern,29.37
TEC-PH-10002200,0.2,38.78,305.92,Barry Blumstein,Corporate,San Antonio,Texas,Technology,Phones,Aastra 6757i CT Wireless VoIP phone,344.70
OFF-SU-10001664,0.2,3.60,44.39,Philip Brown,Consumer,Avondale,Arizona,Office Supplies,Supplies,Acme Office Executive Series Stainless Steel Trimmers,47.99
TEC-AC-10002550,0.2,-16.61,118.85,Philip Brown,Consumer,Avondale,Arizona,Technology,Accessories,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 30/Pack",102.24
OFF-PA-10004353,0,19.18,20.78,Greg Matthias,Consumer,San Jose,California,Office Supplies,Paper,Southworth 25% Cotton Premium Laser Paper and Envelopes,39.96
TEC-PH-10001817,0.2,125.30,1306.70,Greg Matthias,Consumer,San Jose,California,Technology,Phones,Wilson Electronics DB Pro Signal Booster,1432.00
OFF-SU-10004737,0,11.08,29.96,Greg Matthias,Consumer,San Jose,California,Office Supplies,Supplies,Acme Design Stainless Steel Bent Scissors,41.04
FUR-CH-10002320,0.2,32.10,224.68,Greg Matthias,Consumer,San Jose,California,Furniture,Chairs,Hon Pagoda Stacking Chairs,256.78
FUR-BO-10001337,0,12.10,108.88,Nick Radford,Consumer,Perth Amboy,New Jersey,Furniture,Bookcases,O'Sullivan Living Dimensions 2-Shelf Bookcases,120.98
OFF-BI-10004584,0,148.51,167.47,Nick Radford,Consumer,Perth Amboy,New Jersey,Office Supplies,Binders,GBC ProClick 150 Presentation Binding System,315.98
OFF-BI-10004817,0.2,10.06,18.69,Edward Hooks,Corporate,New York City,New York,Office Supplies,Binders,GBC Personal VeloBind Strips,28.75
OFF-AR-10004602,0,32.19,82.76,Edward Hooks,Corporate,New York City,New York,Office Supplies,Art,Boston KS Multi-Size Manual Pencil Sharpener,114.95
OFF-AR-10001149,0,6.91,16.13,Fred Hopkins,Corporate,Los Angeles,California,Office Supplies,Art,"Sanford Colorific Colored Pencils, 12/Box",23.04
OFF-AR-10004817,0,4.49,10.99,Brian Thompson,Consumer,Milford,Connecticut,Office Supplies,Art,Colorific Watercolor Pencils,15.48
OFF-PA-10003797,0,24.88,26.96,Brian Thompson,Consumer,Milford,Connecticut,Office Supplies,Paper,Xerox 209,51.84
TEC-AC-10000682,0.2,7.47,32.35,Adrian Barton,Consumer,Bloomington,Illinois,Technology,Accessories,Kensington K72356US Mouse-in-a-Box USB Desktop Mouse,39.82
OFF-ST-10003996,0,4.18,11.88,Scot Coram,Corporate,Seattle,Washington,Office Supplies,Storage,"Letter/Legal File Tote with Clear Snap-On Lid, Black Granite",16.06
OFF-EN-10003160,0,3.49,3.79,Roy Skaria,Home Office,Burlington,Iowa,Office Supplies,Envelopes,Pastel Pink Envelopes,7.28
OFF-BI-10002012,0,2.59,2.81,Roy Skaria,Home Office,Burlington,Iowa,Office Supplies,Binders,Wilson Jones Easy Flow II Sheet Lifters,5.40
OFF-PA-10002105,0,9.33,10.11,Arianne Irving,Consumer,Roseville,California,Office Supplies,Paper,Xerox 223,19.44
FUR-FU-10000397,0,11.17,28.71,Denny Joy,Corporate,San Francisco,California,Furniture,Furnishings,Luxo Economy Swing Arm Lamp,39.88
FUR-FU-10000758,0,28.60,50.84,Denny Joy,Corporate,San Francisco,California,Furniture,Furnishings,DAX Natural Wood-Tone Poster Frame,79.44
OFF-LA-10004677,0.2,6.97,13.69,Barbara Fisher,Corporate,Philadelphia,Pennsylvania,Office Supplies,Labels,Self-Adhesive Address Labels for Typewriters with Dispenser Box,20.66
OFF-PA-10004451,0,15.55,16.85,Tiffany House,Corporate,Los Angeles,California,Office Supplies,Paper,Xerox 222,32.40
OFF-AP-10002311,0.8,-24.77,38.53,Jason Gross,Corporate,Odessa,Texas,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",13.76
OFF-EN-10004459,0,7.49,7.79,Arthur Wiediger,Home Office,Minneapolis,Minnesota,Office Supplies,Envelopes,Security-Tint Envelopes,15.28
OFF-ST-10002352,0.2,3.35,41.34,Joni Wasserman,Consumer,Philadelphia,Pennsylvania,Office Supplies,Storage,Iris Project Case,44.69
FUR-BO-10000780,0.5,-205.00,506.47,Joni Wasserman,Consumer,Philadelphia,Pennsylvania,Furniture,Bookcases,O'Sullivan Plantations 2-Door Library in Landvery Oak,301.47
OFF-LA-10000248,0,5.20,5.87,Michelle Huthwaite,Consumer,Lafayette,Louisiana,Office Supplies,Labels,Avery 52,11.07
FUR-TA-10003473,0,346.04,1158.48,Michelle Huthwaite,Consumer,Lafayette,Louisiana,Furniture,Tables,Bretford Rectangular Conference Table Tops,1504.52
OFF-PA-10004355,0,12.44,13.48,Michelle Huthwaite,Consumer,Lafayette,Louisiana,Office Supplies,Paper,Xerox 231,25.92
OFF-BI-10001308,0.8,-13.19,20.73,Frank Merwin,Home Office,Bryan,Texas,Office Supplies,Binders,GBC Standard Plastic Binding Systems' Combs,7.54
OFF-BI-10003094,0.8,-2.32,3.73,Frank Merwin,Home Office,Bryan,Texas,Office Supplies,Binders,Self-Adhesive Ring Binder Labels,1.41
OFF-BI-10004040,0.8,-6.42,10.56,Frank Merwin,Home Office,Bryan,Texas,Office Supplies,Binders,Wilson Jones Impact Binders,4.14
OFF-ST-10002485,0.2,-12.53,65.28,Frank Merwin,Home Office,Bryan,Texas,Office Supplies,Storage,Rogers Deluxe File Chest,52.75
OFF-AP-10001205,0,106.78,274.58,George Zrebassa,Corporate,Los Angeles,California,Office Supplies,Appliances,Belkin 5 Outlet SurgeMaster Power Centers,381.36
OFF-AR-10001868,0,3.36,3.36,Tracy Collins,Home Office,Los Angeles,California,Office Supplies,Art,Prang Dustless Chalk Sticks,6.72
OFF-BI-10003429,0.2,5.51,9.68,Tracy Blumstein,Consumer,Los Angeles,California,Office Supplies,Binders,"Cardinal HOLDit! Binder Insert Strips,Extra Strips",15.19
OFF-PA-10002689,0,27.99,30.33,Tracy Blumstein,Consumer,Los Angeles,California,Office Supplies,Paper,Weyerhaeuser First Choice Laser/Copy Paper (20Lb. and 88 Bright),58.32
OFF-BI-10003650,0.7,-694.29,1641.05,Resi P�lking,Consumer,Phoenix,Arizona,Office Supplies,Binders,GBC DocuBind 300 Electric Binding Machine,946.76
FUR-FU-10001889,0,31.24,63.44,Lena Radford,Consumer,Los Angeles,California,Furniture,Furnishings,Ultra Door Pull Handle,94.68
OFF-ST-10000321,0,0.95,22.72,Lena Radford,Consumer,Los Angeles,California,Office Supplies,Storage,Akro Stacking Bins,23.67
TEC-PH-10001530,0.2,68.20,1022.97,Lena Radford,Consumer,Los Angeles,California,Technology,Phones,Cisco Unified IP Phone 7945G VoIP phone,1091.17
OFF-AR-10004752,0,5.23,13.46,Lena Radford,Consumer,Los Angeles,California,Office Supplies,Art,Blackstonian Pencils,18.69
FUR-TA-10001539,0.2,28.44,540.29,Lena Radford,Consumer,Los Angeles,California,Furniture,Tables,Chromcraft Rectangular Conference Tables,568.73
OFF-BI-10001553,0.2,2.56,4.75,Lena Radford,Consumer,Los Angeles,California,Office Supplies,Binders,SpineVue Locking Slant-D Ring Binders by Cardinal,7.31
FUR-FU-10003601,0.2,-3.69,151.26,Magdelene Morse,Consumer,Columbus,Ohio,Furniture,Furnishings,"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting",147.57
OFF-PA-10001685,0.2,20.58,36.20,Nona Balk,Corporate,Tallahassee,Florida,Office Supplies,Paper,Easy-staple paper,56.78
OFF-BI-10001097,0.7,-3.92,9.53,Nona Balk,Corporate,Tallahassee,Florida,Office Supplies,Binders,Avery Hole Reinforcements,5.61
OFF-AR-10001662,0.2,0.58,6.00,Nona Balk,Corporate,Tallahassee,Florida,Office Supplies,Art,Rogers Handheld Barrel Pencil Sharpener,6.58
OFF-BI-10002609,0.2,4.65,9.65,Darrin Sayre,Home Office,San Francisco,California,Office Supplies,Binders,Avery Hidden Tab Dividers for Binding Systems,14.30
FUR-BO-10004218,0.15,7.05,112.78,Darrin Sayre,Home Office,San Francisco,California,Furniture,Bookcases,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",119.83
OFF-AR-10003251,0,2.22,3.34,Darrin Sayre,Home Office,San Francisco,California,Office Supplies,Art,Prang Drawing Pencil Set,5.56
OFF-PA-10002365,0,15.55,16.85,Darrin Sayre,Home Office,San Francisco,California,Office Supplies,Paper,Xerox 1967,32.40
OFF-AR-10003651,0,2.85,6.99,Vicky Freymann,Home Office,San Francisco,California,Office Supplies,Art,Newell 350,9.84
OFF-AR-10003732,0,0.72,2.06,Vicky Freymann,Home Office,San Francisco,California,Office Supplies,Art,Newell 333,2.78
OFF-BI-10002557,0.2,1.37,2.27,Scott Williamson,Consumer,New York City,New York,Office Supplies,Binders,Presstex Flexible Ring Binders,3.64
TEC-PH-10003691,0,220.48,661.45,Scott Williamson,Consumer,New York City,New York,Technology,Phones,BlackBerry Q10,881.93
OFF-BI-10001107,0,54.44,61.40,Pauline Webber,Corporate,Marion,Iowa,Office Supplies,Binders,"GBC White Gloss Covers, Plain Front",115.84
OFF-BI-10004224,0.2,33.64,74.01,Ken Dana,Corporate,Los Angeles,California,Office Supplies,Binders,Catalog Binders with Expanding Posts,107.65
TEC-AC-10001114,0,63.98,135.97,Doug O'Connell,Consumer,Pine Bluff,Arkansas,Technology,Accessories,Microsoft Wireless Mobile Mouse 4000,199.95
OFF-PA-10002005,0,6.22,6.74,Doug O'Connell,Consumer,Pine Bluff,Arkansas,Office Supplies,Paper,Xerox 225,12.96
FUR-CH-10001146,0,15.22,45.67,Guy Armstrong,Consumer,Columbia,Missouri,Furniture,Chairs,"Global Value Mid-Back Manager's Chair, Gray",60.89
OFF-LA-10004853,0,6.87,8.07,Guy Armstrong,Consumer,Columbia,Missouri,Office Supplies,Labels,Avery 483,14.94
OFF-BI-10004728,0,4.43,5.21,Guy Armstrong,Consumer,Columbia,Missouri,Office Supplies,Binders,Wilson Jones Turn Tabs Binder Tool for Ring Binders,9.64
FUR-FU-10002298,0,53.27,279.67,Guy Armstrong,Consumer,Columbia,Missouri,Furniture,Furnishings,"Rubbermaid ClusterMat Chairmats, Mat Size- 66"" x 60"", Lip 20"" x 11"" -90 Degree Angle",332.94
OFF-BI-10004654,0,24.39,27.51,Guy Armstrong,Consumer,Columbia,Missouri,Office Supplies,Binders,VariCap6 Expandable Binder,51.90
OFF-ST-10002583,0,2.60,62.36,Guy Armstrong,Consumer,Columbia,Missouri,Office Supplies,Storage,Fellowes Neat Ideas Storage Cubes,64.96
OFF-SU-10004661,0,6.63,18.87,Jeremy Lonsdale,Consumer,Aberdeen,South Dakota,Office Supplies,Supplies,Acme Titanium Bonded Scissors,25.50
FUR-CH-10003061,0.2,-2.70,218.68,Stephanie Ulpright,Home Office,Seattle,Washington,Furniture,Chairs,"Global Leather Task Chair, Black",215.98
FUR-CH-10000513,0,35.10,354.87,Fred McMath,Consumer,Detroit,Michigan,Furniture,Chairs,High-Back Leather Manager's Chair,389.97
OFF-AP-10002191,0.1,53.98,215.93,Fred McMath,Consumer,Detroit,Michigan,Office Supplies,Appliances,Belkin 8 Outlet SurgeMaster II Gold Surge Protector,269.91
OFF-BI-10000216,0.7,-7.78,19.45,Maribeth Yedwab,Corporate,Memphis,Tennessee,Office Supplies,Binders,"Mead 1st Gear 2"" Zipper Binder, Asst. Colors",11.67
OFF-EN-10003448,0.2,24.32,40.53,Maribeth Yedwab,Corporate,Memphis,Tennessee,Office Supplies,Envelopes,"Peel & Seel Recycled Catalog Envelopes, Brown",64.85
FUR-FU-10002111,0,5.53,9.03,Nathan Mautz,Home Office,North Las Vegas,Nevada,Furniture,Furnishings,"Master Caster Door Stop, Large Brown",14.56
FUR-CH-10001545,0.1,6.84,95.74,Carlos Soltero,Consumer,Freeport,New York,Furniture,Chairs,Hon Comfortask Task/Swivel Chairs,102.58
OFF-PA-10002947,0,9.62,10.42,Carlos Soltero,Consumer,Freeport,New York,Office Supplies,Paper,Xerox 1923,20.04
OFF-BI-10003476,0.2,11.23,20.86,Pete Kriz,Consumer,New York City,New York,Office Supplies,Binders,Avery Metallic Poly Binders,32.09
OFF-BI-10001359,0.2,1453.12,2852.43,Pete Kriz,Consumer,New York City,New York,Office Supplies,Binders,GBC DocuBind TL300 Electric Binding System,4305.55
FUR-FU-10000320,0,4.41,5.61,Harry Marie,Corporate,New York City,New York,Furniture,Furnishings,OIC Stacking Trays,10.02
TEC-PH-10001835,0,303.34,328.62,Harry Marie,Corporate,New York City,New York,Technology,Phones,Jawbone JAMBOX Wireless Bluetooth Speaker,631.96
OFF-BI-10003650,0,757.41,820.53,Alan Hwang,Consumer,Henderson,Kentucky,Office Supplies,Binders,GBC DocuBind 300 Electric Binding Machine,1577.94
OFF-AR-10000937,0,112.57,143.28,Fred Chung,Corporate,Albuquerque,New Mexico,Office Supplies,Art,"Dixon Ticonderoga Core-Lock Colored Pencils, 48-Color Set",255.85
OFF-ST-10000532,0.2,13.85,170.85,Cathy Prescott,Corporate,Delray Beach,Florida,Office Supplies,Storage,Advantus Rolling Drawer Organizers,184.70
TEC-AC-10001267,0.2,11.98,35.94,Cathy Prescott,Corporate,Delray Beach,Florida,Technology,Accessories,Imation�32GB Pocket Pro USB 3.0�Flash Drive�- 32 GB - Black - 1 P ...,47.92
OFF-LA-10004853,0.2,5.18,10.76,Sean Christensen,Consumer,Philadelphia,Pennsylvania,Office Supplies,Labels,Avery 483,15.94
OFF-BI-10001759,0.7,-5.60,13.60,Sean Christensen,Consumer,Philadelphia,Pennsylvania,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Dark Blue",8.00
FUR-CH-10003379,0.3,-28.50,427.47,Sean Christensen,Consumer,Philadelphia,Pennsylvania,Furniture,Chairs,Global Commerce Series High-Back Swivel/Tilt Chairs,398.97
FUR-BO-10002853,0,40.97,122.91,Heather Jas,Home Office,Seattle,Washington,Furniture,Bookcases,O'Sullivan 5-Shelf Heavy-Duty Bookcases,163.88
OFF-AP-10000027,0,20.37,47.53,Cassandra Brandow,Consumer,Richmond,Virginia,Office Supplies,Appliances,Hoover Commercial SteamVac,67.90
OFF-PA-10002421,0.2,25.28,46.94,Evan Henry,Consumer,West Palm Beach,Florida,Office Supplies,Paper,Embossed Ink Jet Note Cards,72.22
OFF-LA-10002475,0.2,3.95,7.75,Luke Weiss,Consumer,Fort Collins,Colorado,Office Supplies,Labels,Avery 519,11.70
FUR-CH-10001482,0,43.22,349.72,Michael Kennedy,Corporate,Franklin,Wisconsin,Furniture,Chairs,Office Star - Mesh Screen back chair with Vinyl seat,392.94
FUR-FU-10000087,0.2,4.77,13.41,John Huston,Consumer,Monroe,North Carolina,Furniture,Furnishings,"Executive Impressions 14"" Two-Color Numerals Wall Clock",18.18
OFF-BI-10003166,0.8,-11.02,17.91,Deborah Brumfield,Home Office,Dallas,Texas,Office Supplies,Binders,GBC Plasticlear Binding Covers,6.89
FUR-TA-10000688,0.3,-84.96,542.45,Deborah Brumfield,Home Office,Dallas,Texas,Furniture,Tables,"Chromcraft Bull-Nose Wood Round Conference Table Top, Wood Base",457.49
FUR-CH-10003981,0.3,-15.42,1094.74,Trudy Brown,Consumer,Philadelphia,Pennsylvania,Furniture,Chairs,Global Commerce Series Low-Back Swivel/Tilt Chairs,1079.32
OFF-PA-10001878,0,22.99,25.92,Nathan Mautz,Home Office,San Francisco,California,Office Supplies,Paper,Xerox 1891,48.91
OFF-AR-10002375,0,2.85,6.99,Thomas Thornton,Consumer,Dover,Delaware,Office Supplies,Art,Newell 351,9.84
OFF-BI-10004965,0,15.53,18.97,Thomas Thornton,Consumer,Dover,Delaware,Office Supplies,Binders,Ibico Covers for Plastic or Wire Binding Elements,34.50
OFF-BI-10004022,0.8,-0.95,1.51,Roland Schwarz,Corporate,Waco,Texas,Office Supplies,Binders,Acco Suede Grain Vinyl Round Ring Binder,0.56
OFF-BI-10000050,0,20.59,23.21,Trudy Brown,Consumer,Hagerstown,Maryland,Office Supplies,Binders,"Angle-D Binders with Locking Rings, Label Holders",43.80
OFF-PA-10002464,0.2,5.03,8.84,Alice McCarthy,Corporate,Cleveland,Ohio,Office Supplies,Paper,HP Office Recycled Paper (20Lb. and 87 Bright),13.87
FUR-BO-10004709,0.5,-64.94,180.90,Alice McCarthy,Corporate,Cleveland,Ohio,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Medium Cherry Finish",115.96
TEC-AC-10003590,0.2,8.28,33.14,Michael Paige,Corporate,Mcallen,Texas,Technology,Accessories,"TRENDnet 56K USB 2.0 Phone, Internet and Fax Modem",41.42
TEC-PH-10003357,0.2,24.48,220.29,Michael Paige,Corporate,Mcallen,Texas,Technology,Phones,Grandstream GXP2100 Mainstream Business Phone,244.77
OFF-AR-10003373,0.2,6.51,67.84,Michael Paige,Corporate,Mcallen,Texas,Office Supplies,Art,"Boston School Pro Electric Pencil Sharpener, 1670",74.35
OFF-BI-10003676,0.8,-6.90,11.21,Michael Paige,Corporate,Mcallen,Texas,Office Supplies,Binders,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",4.31
FUR-CH-10000225,0.3,-20.25,76.94,Michael Paige,Corporate,Mcallen,Texas,Furniture,Chairs,"Global Geo Office Task Chair, Gray",56.69
TEC-PH-10001870,0.2,6.12,91.85,Michael Paige,Corporate,Mcallen,Texas,Technology,Phones,Lunatik TT5L-002 Taktik Strike Impact Protection System for iPhone 5,97.97
OFF-AR-10003481,0.2,0.89,6.98,Michael Paige,Corporate,Mcallen,Texas,Office Supplies,Art,Newell 348,7.87
OFF-PA-10003936,0.2,5.44,10.11,Michael Paige,Corporate,Mcallen,Texas,Office Supplies,Paper,Xerox 1994,15.55
OFF-BI-10000320,0.8,-2.29,3.77,Michael Paige,Corporate,Mcallen,Texas,Office Supplies,Binders,GBC Plastic Binding Combs,1.48
OFF-AR-10001972,0,2.18,6.22,Marc Harrigan,Home Office,Santa Fe,New Mexico,Office Supplies,Art,Newell 323,8.40
OFF-AR-10003829,0,1.90,4.66,Christina Anderson,Consumer,San Francisco,California,Office Supplies,Art,Newell 35,6.56
OFF-AR-10003338,0,3.72,11.16,Christina Anderson,Consumer,San Francisco,California,Office Supplies,Art,"Eberhard Faber 3 1/2"" Golf Pencils",14.88
TEC-AC-10002558,0,15.92,29.56,Christina Anderson,Consumer,San Francisco,California,Technology,Accessories,Imation�Swivel�Flash Drive�USB�flash drive�- 8 GB,45.48
OFF-AR-10000034,0,9.92,15.52,Christina Anderson,Consumer,San Francisco,California,Office Supplies,Art,"BIC Brite Liner Grip Highlighters, Assorted, 5/Pack",25.44
OFF-BI-10001510,0.2,45.84,100.85,Ken Dana,Corporate,New York City,New York,Office Supplies,Binders,Deluxe Heavy-Duty Vinyl Round Ring Binder,146.69
OFF-LA-10000134,0.2,1.72,3.21,Don Weiss,Consumer,Dallas,Texas,Office Supplies,Labels,Avery 511,4.93
OFF-AR-10000588,0.2,4.76,58.73,Don Weiss,Consumer,Dallas,Texas,Office Supplies,Art,Newell 345,63.49
OFF-ST-10003282,0,117.13,301.19,Andrew Gjertsen,Corporate,Detroit,Michigan,Office Supplies,Storage,"Advantus 10-Drawer Portable Organizer, Chrome Metal Frame, Smoke Drawers",418.32
OFF-AP-10002311,0.1,46.79,77.07,Andrew Gjertsen,Corporate,Detroit,Michigan,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",123.86
TEC-PH-10000141,0.4,-27.72,146.50,Justin Hirsh,Consumer,Philadelphia,Pennsylvania,Technology,Phones,Clearsounds A400,118.78
OFF-SU-10000646,0.2,-163.45,932.63,Justin Hirsh,Consumer,Philadelphia,Pennsylvania,Office Supplies,Supplies,Premier Automatic Letter Opener,769.18
TEC-AC-10002076,0.2,-2.99,50.89,Dave Kipp,Consumer,Carrollton,Texas,Technology,Accessories,Microsoft Natural Keyboard Elite,47.90
OFF-PA-10000743,0,6.41,6.95,Anthony Rawles,Corporate,New York City,New York,Office Supplies,Paper,Xerox 1977,13.36
FUR-CH-10002780,0.1,25.47,138.29,Anthony Rawles,Corporate,New York City,New York,Furniture,Chairs,Office Star - Task Chair with Contemporary Loop Arms,163.76
FUR-FU-10000747,0,31.27,152.65,Anthony Rawles,Corporate,New York City,New York,Furniture,Furnishings,Tenex B1-RE Series Chair Mats for Low Pile Carpets,183.92
FUR-FU-10002445,0.6,-5.69,17.07,Sally Matthias,Consumer,Houston,Texas,Furniture,Furnishings,"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",11.38
FUR-FU-10000723,0.6,-84.29,150.40,Sally Matthias,Consumer,Houston,Texas,Furniture,Furnishings,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",66.11
OFF-PA-10003641,0,97.08,113.96,Duane Benoit,Consumer,Los Angeles,California,Office Supplies,Paper,Xerox 1909,211.04
FUR-CH-10003973,0.2,59.48,535.34,Duane Benoit,Consumer,Los Angeles,California,Furniture,Chairs,GuestStacker Chair with Chrome Finish Legs,594.82
OFF-BI-10000977,0.2,23.71,49.25,Duane Benoit,Consumer,Los Angeles,California,Office Supplies,Binders,Ibico Plastic Spiral Binding Combs,72.96
FUR-FU-10004053,0,34.81,46.15,Phillip Flathmann,Consumer,Edmonds,Washington,Furniture,Furnishings,DAX Two-Tone Silver Metal Document Frame,80.96
TEC-PH-10002033,0.2,34.18,421.53,Phillip Flathmann,Consumer,Edmonds,Washington,Technology,Phones,Konftel 250 Conference�phone�- Charcoal black,455.71
OFF-AR-10004260,0,7.27,18.71,Phillip Flathmann,Consumer,Edmonds,Washington,Office Supplies,Art,Boston 1799 Powerhouse Electric Pencil Sharpener,25.98
OFF-AP-10004655,0,15.40,29.88,Ashley Jarboe,Consumer,San Francisco,California,Office Supplies,Appliances,"Holmes Visible Mist Ultrasonic Humidifier with 2.3-Gallon Output per Day, Replacement Filter",45.28
OFF-EN-10001539,0,7.31,8.25,Eugene Barchas,Consumer,New York City,New York,Office Supplies,Envelopes,Staple envelope,15.56
TEC-PH-10001817,0.2,75.18,784.02,Erin Smith,Corporate,Springfield,Oregon,Technology,Phones,Wilson Electronics DB Pro Signal Booster,859.20
